"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 12, 2016","20.352","19.035","19.035","18.715","0.25K","6.24%"
"Sep 11, 2016","19.157","19.113","19.220","19.113","-","-7.56%"
"Sep 09, 2016","20.724","19.615","19.620","19.025","0.13K","-1.47%"
"Sep 08, 2016","21.034","19.795","19.875","19.580","0.24K","-0.83%"
"Sep 07, 2016","21.210","19.970","20.015","19.735","0.24K","-1.28%"
"Sep 06, 2016","21.486","19.395","20.100","19.315","0.83K","9.44%"
"Sep 05, 2016","19.633","19.453","19.652","19.380","-","0.96%"
"Sep 04, 2016","19.447","19.470","19.498","19.428","-","-6.10%"
"Sep 02, 2016","20.710","18.860","19.395","18.780","0.51K","2.06%"
"Sep 01, 2016","20.292","18.700","18.900","18.585","0.37K","1.17%"
"Aug 31, 2016","20.058","18.580","18.795","18.520","1.59K","0.15%"
"Aug 30, 2016","20.027","18.860","18.940","18.550","14.29K","-0.92%"
"Aug 29, 2016","20.213","18.762","18.762","18.762","0.00K","9.02%"
"Aug 28, 2016","18.540","18.620","18.620","18.520","-","-7.78%"
"Aug 26, 2016","20.104","18.695","18.695","18.595","0.00K","0.63%"
"Aug 25, 2016","19.979","18.505","18.505","18.505","0.00K","-0.43%"
"Aug 24, 2016","20.066","18.820","18.820","18.540","0.01K","-1.85%"
"Aug 23, 2016","20.445","18.925","18.925","18.925","0.03K","0.35%"
"Aug 22, 2016","20.374","18.855","18.950","18.845","0.02K","7.31%"
"Aug 21, 2016","18.987","19.290","19.290","18.715","-","-8.81%"
"Aug 19, 2016","20.821","19.365","19.365","19.365","0.00K","-1.94%"
"Aug 18, 2016","21.234","19.830","19.850","19.760","0.01K","0.52%"
"Aug 17, 2016","21.124","19.695","19.695","19.695","0.00K","-1.03%"
"Aug 16, 2016","21.344","19.950","20.065","19.920","0.03K","0.06%"
"Aug 15, 2016","21.332","19.821","19.821","19.821","0.00K","7.64%"
"Aug 14, 2016","19.818","19.720","19.820","19.715","-","-6.49%"
"Aug 12, 2016","21.194","19.710","19.730","19.710","0.01K","-1.49%"
"Aug 11, 2016","21.514","19.984","19.984","19.984","0.06K","-0.64%"
"Aug 10, 2016","21.653","20.195","20.355","20.185","0.01K","1.57%"
"Aug 09, 2016","21.319","19.814","19.814","19.814","0.01K","0.28%"
"Aug 08, 2016","21.260","19.690","19.840","19.690","0.03K","7.96%"
"Aug 07, 2016","19.693","19.742","19.742","19.595","-","-7.39%"
"Aug 05, 2016","21.264","20.270","20.270","20.270","0.01K","-2.61%"
"Aug 04, 2016","21.833","20.395","20.420","20.100","0.03K","-0.12%"
"Aug 03, 2016","21.860","20.625","20.645","20.405","0.02K","-1.05%"
"Aug 02, 2016","22.091","20.405","20.750","20.405","0.03K","1.09%"
"Aug 01, 2016","21.853","20.510","20.655","20.495","0.02K","7.09%"
"Jul 31, 2016","20.407","20.377","20.438","20.370","-","-5.84%"
"Jul 29, 2016","21.672","20.200","20.300","20.070","0.09K","0.77%"
"Jul 28, 2016","21.506","20.290","20.500","20.205","0.02K","2.52%"
"Jul 27, 2016","20.977","19.965","19.965","19.965","0.00K","1.54%"
"Jul 26, 2016","20.658","19.675","19.685","19.590","0.17K","0.19%"
"Jul 25, 2016","20.618","19.500","19.665","19.400","0.12K","4.92%"
"Jul 24, 2016","19.652","19.690","19.690","19.633","-","-4.86%"
"Jul 22, 2016","20.656","19.790","19.795","19.790","0.08K","-0.61%"
"Jul 21, 2016","20.782","19.375","19.535","19.325","0.03K","1.00%"
"Jul 20, 2016","20.576","19.625","19.625","19.410","0.14K","-1.88%"
"Jul 19, 2016","20.970","19.960","20.010","19.920","0.05K","-0.33%"
"Jul 18, 2016","21.039","20.025","20.095","19.745","0.30K","3.91%"
"Jul 17, 2016","20.248","20.307","20.307","20.178","-","-4.17%"
"Jul 15, 2016","21.129","20.230","20.230","20.080","0.09K","-0.74%"
"Jul 14, 2016","21.287","20.440","20.440","20.085","0.12K","-0.41%"
"Jul 13, 2016","21.375","20.385","20.420","20.195","0.09K","1.17%"
"Jul 12, 2016","21.128","20.410","20.465","20.100","0.14K","-0.58%"
"Jul 11, 2016","21.252","20.370","20.605","20.215","0.14K","3.48%"
"Jul 10, 2016","20.538","20.320","20.565","20.320","-","-2.37%"
"Jul 08, 2016","21.036","19.735","20.210","19.400","0.38K","1.26%"
"Jul 07, 2016","20.775","20.140","20.220","19.530","0.54K","-1.71%"
"Jul 06, 2016","21.137","20.330","20.495","19.945","0.41K","1.47%"
"Jul 05, 2016","20.830","19.755","21.095","19.625","0.95K","1.66%"
"Jul 04, 2016","20.490","20.025","21.207","20.020","-","2.30%"
"Jul 03, 2016","20.030","19.830","20.057","19.763","-","-2.32%"
"Jul 01, 2016","20.505","18.790","19.925","18.775","1.08K","5.02%"
"Jun 30, 2016","19.524","18.315","18.855","18.245","1.44K","1.12%"
"Jun 29, 2016","19.308","17.800","18.515","17.800","26.07K","2.78%"
"Jun 28, 2016","18.785","17.839","17.839","17.839","0.01K","0.55%"
"Jun 27, 2016","18.683","17.865","17.865","17.865","0.00K","4.20%"
"Jun 26, 2016","17.930","17.800","17.960","17.800","-","-4.37%"
"Jun 24, 2016","18.749","17.215","17.825","17.215","0.06K","2.33%"
"Jun 23, 2016","18.322","17.348","17.348","17.348","0.00K","0.25%"
"Jun 22, 2016","18.276","17.230","17.240","17.230","0.00K","-0.04%"
"Jun 21, 2016","18.283","17.311","17.311","17.311","0.08K","-1.04%"
"Jun 20, 2016","18.476","17.445","17.445","17.445","0.00K","5.88%"
"Jun 19, 2016","17.450","17.460","17.475","17.300","-","-5.00%"
"Jun 17, 2016","18.369","17.420","17.455","17.420","0.00K","-1.06%"
"Jun 16, 2016","18.566","17.700","17.700","17.255","0.01K","0.56%"
"Jun 15, 2016","18.462","17.490","17.490","17.490","0.00K","0.43%"
"Jun 14, 2016","18.383","17.410","17.410","17.410","0.02K","-0.11%"
"Jun 13, 2016","18.404","17.428","17.428","17.428","0.00K","5.92%"
"Jun 12, 2016","17.375","17.350","17.375","17.325","-","-5.01%"
"Jun 10, 2016","18.291","17.315","17.315","17.315","0.00K","0.34%"
"Jun 09, 2016","18.229","17.130","17.165","16.980","0.03K","1.61%"
"Jun 08, 2016","17.940","16.550","17.050","16.550","0.01K","3.43%"
"Jun 07, 2016","17.345","16.377","16.377","16.377","0.00K","-0.30%"
"Jun 06, 2016","17.398","16.428","16.428","16.428","0.00K","5.73%"
"Jun 05, 2016","16.455","16.410","16.460","16.410","-","-4.96%"
"Jun 03, 2016","17.314","16.350","16.430","16.345","0.01K","2.00%"
"Jun 02, 2016","16.975","16.025","16.025","16.025","0.00K","0.56%"
"Jun 01, 2016","16.881","16.000","16.000","15.920","0.01K","-0.35%"
"May 31, 2016","16.941","16.010","16.105","15.960","0.08K","5.65%"
"May 30, 2016","16.035","16.140","16.140","15.915","-","-6.83%"
"May 27, 2016","17.211","16.295","16.325","16.175","0.40K","-0.43%"
"May 26, 2016","17.286","16.285","16.455","16.280","0.01K","0.47%"
"May 25, 2016","17.205","16.245","16.335","16.245","0.21K","0.06%"
"May 24, 2016","17.195","16.320","16.320","16.255","0.01K","-0.97%"
"May 23, 2016","17.363","16.320","16.435","16.320","0.02K","5.23%"
"May 22, 2016","16.500","16.500","16.520","16.490","-","-5.51%"
"May 20, 2016","17.463","16.465","16.465","16.465","0.00K","0.27%"
"May 19, 2016","17.416","16.910","16.910","16.415","0.08K","-3.54%"
"May 18, 2016","18.056","17.145","17.145","16.800","0.08K","-0.62%"
"May 17, 2016","18.168","17.320","17.320","17.260","0.07K","0.52%"
"May 16, 2016","18.074","17.220","17.220","17.170","0.03K","5.39%"
"May 15, 2016","17.150","17.080","17.180","17.080","-","-4.97%"
